Date,Flight Number,From,To,Class,Price,Flow Card?,Bags Checked,Meal Type
24/06/2024,PA006,Tokyo,London,Economy,1620.0,No,1,Dairy Free
23/04/2024,PA008,Perth,New York,Business Class,558.0,No,2,Vegan
12/04/2024,PA002,New York,London,Premium Economy,1397.5,No,2,Vegan
23/04/2024,PA003,London,Perth,Premium Economy,1490.0,No,3,Dairy Free
07/11/2024,PA008,Perth,New York,Premium Economy,1377.5,No,2,Dairy Free
18/01/2024,PA012,Tokyo,Perth,First Class,397.0,No,1,Egg Free
03/01/2024,PA007,New York,Perth,Premium Economy,815.0,No,3,
18/11/2024,PA004,Perth,London,First Class,264.0,No,3,
01/09/2024,PA012,Tokyo,Perth,Premium Economy,725.0,No,2,
11/07/2024,PA011,Perth,Tokyo,First Class,423.0,No,3,Vegan
15/06/2024,PA009,New York,Tokyo,First Class,599.0,No,1,Vegan
14/12/2024,PA005,London,Tokyo,First Class,214.0,No,1,Egg Free
09/05/2024,PA004,Perth,London,Economy,2660.0,No,0,
20/01/2024,PA002,New York,London,Economy,1730.0,No,1,Nut Free
25/12/2024,PA004,Perth,London,Business Class,762.0,No,1,
20/07/2024,PA004,Perth,London,First Class,636.0,No,3,Vegan
30/10/2024,PA009,New York,Tokyo,First Class,228.0,No,3,
22/07/2024,PA005,London,Tokyo,Premium Economy,587.5,No,2,Nut Free
28/06/2024,PA010,Tokyo,New York,Premium Economy,640.0,No,1,Vegan
07/06/2024,PA005,London,Tokyo,Premium Economy,1570.0,No,0,Dairy Free
01/03/2024,PA004,Perth,London,First Class,586.0,No,3,Egg Free
26/11/2024,PA010,Tokyo,New York,First Class,415.0,No,2,Nut Free
27/01/2024,PA002,New York,London,Premium Economy,1702.5,No,1,Nut Free
20/11/2024,PA006,Tokyo,London,Business Class,536.4,No,2,Vegan
22/07/2024,PA006,Tokyo,London,First Class,249.0,No,1,Vegetarian
12/08/2024,PA004,Perth,London,Business Class,464.4,No,3,Dairy Free
25/12/2024,PA007,New York,Perth,Business Class,754.8,No,2,Egg Free
10/05/2024,PA005,London,Tokyo,Premium Economy,605.0,No,1,Vegan
16/03/2024,PA001,London,New York,Economy,2370.0,No,1,Egg Free
21/10/2024,PA004,Perth,London,Business Class,583.2,No,2,Vegetarian
23/03/2024,PA006,Tokyo,London,Business Class,661.2,No,2,Vegan
01/11/2024,PA009,New York,Tokyo,Premium Economy,532.5,No,0,Vegetarian
12/01/2024,PA003,London,Perth,Economy,2470.0,No,1,Nut Free
24/07/2024,PA004,Perth,London,Premium Economy,1437.5,No,0,Vegetarian
28/10/2024,PA005,London,Tokyo,Economy,1540.0,No,3,
15/12/2024,PA012,Tokyo,Perth,Economy,2155.0,No,3,Egg Free
17/12/2024,PA011,Perth,Tokyo,Economy,3370.0,No,1,Dairy Free
12/02/2024,PA005,London,Tokyo,Business Class,241.2,No,1,Dairy Free
19/05/2024,PA010,Tokyo,New York,Economy,1810.0,No,0,Nut Free
25/03/2024,PA011,Perth,Tokyo,First Class,358.0,No,3,Egg Free
20/03/2024,PA008,Perth,New York,Business Class,277.2,No,2,Dairy Free
03/11/2024,PA001,London,New York,First Class,200.0,No,0,Egg Free
16/07/2024,PA006,Tokyo,London,Premium Economy,542.5,No,1,Vegan
29/04/2024,PA009,New York,Tokyo,Business Class,656.4,No,3,
28/04/2024,PA002,New York,London,Economy,2035.0,No,0,
27/06/2024,PA006,Tokyo,London,Business Class,468.0,No,1,Vegan
31/01/2024,PA002,New York,London,Business Class,368.4,No,0,Egg Free
07/12/2024,PA009,New York,Tokyo,Premium Economy,855.0,No,3,Nut Free
29/11/2024,PA003,London,Perth,Premium Economy,527.5,No,2,Nut Free
31/07/2024,PA002,New York,London,Premium Economy,942.5,No,3,
03/04/2024,PA009,New York,Tokyo,Economy,2510.0,No,1,Egg Free
07/12/2024,PA004,Perth,London,First Class,632.0,No,3,
25/01/2024,PA007,New York,Perth,Business Class,784.8,No,3,
19/02/2024,PA003,London,Perth,Business Class,771.6,No,0,Vegetarian
01/09/2024,PA004,Perth,London,Premium Economy,1700.0,No,2,Vegetarian
08/12/2024,PA003,London,Perth,First Class,545.0,No,2,Dairy Free
09/04/2024,PA002,New York,London,First Class,604.0,No,2,Dairy Free
10/08/2024,PA012,Tokyo,Perth,First Class,259.0,No,2,
28/02/2024,PA011,Perth,Tokyo,First Class,443.0,No,2,Egg Free
19/02/2024,PA005,London,Tokyo,Business Class,690.0,No,1,Egg Free
10/03/2024,PA003,London,Perth,Economy,1490.0,No,2,Egg Free
25/03/2024,PA001,London,New York,Economy,2905.0,No,0,Vegan
08/09/2024,PA007,New York,Perth,Premium Economy,707.5,No,2,Vegan
29/02/2024,PA007,New York,Perth,First Class,268.0,No,3,Vegetarian
21/04/2024,PA001,London,New York,Economy,3265.0,No,2,
15/02/2024,PA010,Tokyo,New York,Economy,1830.0,No,3,Dairy Free
05/11/2024,PA005,London,Tokyo,Business Class,288.0,No,3,
25/06/2024,PA007,New York,Perth,Premium Economy,1425.0,No,0,Vegan
02/08/2024,PA001,London,New York,Premium Economy,1722.5,No,1,
07/08/2024,PA009,New York,Tokyo,First Class,580.0,No,0,Vegetarian
29/11/2024,PA004,Perth,London,Business Class,249.6,No,0,Dairy Free
14/07/2024,PA009,New York,Tokyo,Business Class,402.0,No,2,Vegan
02/03/2024,PA006,Tokyo,London,First Class,340.0,No,1,Egg Free
22/02/2024,PA006,Tokyo,London,Economy,1225.0,No,1,
21/11/2024,PA010,Tokyo,New York,Business Class,795.6,No,3,Vegan
01/11/2024,PA003,London,Perth,Business Class,658.8,No,0,Egg Free
15/02/2024,PA012,Tokyo,Perth,Business Class,280.8,No,1,Vegan
22/07/2024,PA010,Tokyo,New York,First Class,365.0,No,0,
13/12/2024,PA002,New York,London,Economy,2035.0,No,2,Egg Free
24/11/2024,PA001,London,New York,Business Class,406.8,No,2,
17/01/2024,PA009,New York,Tokyo,Business Class,800.4,No,0,Vegetarian
24/07/2024,PA008,Perth,New York,Business Class,405.6,No,3,Egg Free
17/06/2024,PA006,Tokyo,London,Economy,3280.0,No,2,Vegetarian
16/10/2024,PA002,New York,London,Economy,3215.0,No,2,Dairy Free
12/03/2024,PA010,Tokyo,New York,Premium Economy,655.0,No,0,Egg Free
19/11/2024,PA001,London,New York,Business Class,726.0,No,3,Vegetarian
14/04/2024,PA011,Perth,Tokyo,Economy,2805.0,No,1,
20/07/2024,PA002,New York,London,Economy,3225.0,No,2,
27/05/2024,PA010,Tokyo,New York,Economy,2205.0,No,1,Nut Free
05/05/2024,PA007,New York,Perth,First Class,644.0,No,0,Vegan
16/06/2024,PA011,Perth,Tokyo,First Class,368.0,No,2,Nut Free
19/02/2024,PA008,Perth,New York,Economy,1410.0,No,3,Vegan
09/04/2024,PA003,London,Perth,First Class,249.0,No,0,Vegetarian
31/01/2024,PA005,London,Tokyo,Premium Economy,1457.5,No,1,Egg Free
18/04/2024,PA002,New York,London,Economy,1740.0,No,2,Dairy Free
23/12/2024,PA008,Perth,New York,First Class,366.0,No,1,Dairy Free
19/01/2024,PA012,Tokyo,Perth,Economy,3050.0,No,2,Vegan
23/10/2024,PA002,New York,London,First Class,397.0,No,2,Egg Free
25/09/2024,PA006,Tokyo,London,Premium Economy,1495.0,No,2,Dairy Free
20/04/2024,PA012,Tokyo,Perth,Economy,1075.0,No,3,Egg Free
22/08/2024,PA005,London,Tokyo,Economy,1385.0,No,2,Dairy Free
19/08/2024,PA007,New York,Perth,First Class,201.0,No,2,Dairy Free
31/10/2024,PA009,New York,Tokyo,First Class,524.0,No,1,Nut Free
06/04/2024,PA012,Tokyo,Perth,Business Class,638.4,No,0,Vegetarian
17/06/2024,PA005,London,Tokyo,Economy,2335.0,No,1,Vegetarian
26/05/2024,PA012,Tokyo,Perth,Premium Economy,1625.0,No,0,Vegan
16/01/2024,PA012,Tokyo,Perth,Economy,2680.0,No,3,Dairy Free
15/09/2024,PA006,Tokyo,London,First Class,588.0,No,3,
01/06/2024,PA004,Perth,London,Economy,1430.0,No,3,Nut Free
24/10/2024,PA010,Tokyo,New York,Economy,2505.0,No,1,Egg Free
11/12/2024,PA007,New York,Perth,First Class,446.0,No,2,Nut Free
05/07/2024,PA005,London,Tokyo,Economy,1070.0,No,2,Nut Free
16/10/2024,PA005,London,Tokyo,Economy,2665.0,No,2,Egg Free
06/01/2024,PA006,Tokyo,London,Economy,3440.0,No,1,Egg Free
18/06/2024,PA011,Perth,Tokyo,Premium Economy,802.5,No,0,
07/10/2024,PA003,London,Perth,Economy,1445.0,No,0,Vegetarian
29/02/2024,PA001,London,New York,First Class,409.0,No,3,Nut Free
21/11/2024,PA003,London,Perth,Premium Economy,797.5,No,0,
10/10/2024,PA006,Tokyo,London,Premium Economy,1672.5,No,1,Egg Free
20/01/2024,PA010,Tokyo,New York,First Class,696.0,No,2,Vegan
24/12/2024,PA007,New York,Perth,Business Class,301.2,No,3,Nut Free
31/01/2024,PA005,London,Tokyo,Economy,1365.0,No,1,Egg Free
17/05/2024,PA006,Tokyo,London,Business Class,688.8,No,3,
18/08/2024,PA005,London,Tokyo,Economy,1000.0,No,0,Egg Free
29/04/2024,PA002,New York,London,First Class,282.0,No,1,
11/04/2024,PA005,London,Tokyo,Premium Economy,1002.5,No,3,Vegan
22/08/2024,PA007,New York,Perth,Premium Economy,1007.5,No,0,Dairy Free
12/02/2024,PA002,New York,London,First Class,288.0,No,1,Vegetarian
14/12/2024,PA007,New York,Perth,First Class,384.0,No,0,Vegan
26/08/2024,PA003,London,Perth,Economy,3165.0,No,2,Egg Free
01/08/2024,PA004,Perth,London,Business Class,364.8,No,1,Nut Free
20/12/2024,PA011,Perth,Tokyo,Premium Economy,577.5,No,1,Vegetarian
16/01/2024,PA009,New York,Tokyo,Economy,3365.0,No,2,Vegan
09/04/2024,PA009,New York,Tokyo,Premium Economy,1427.5,No,0,Nut Free
05/05/2024,PA008,Perth,New York,First Class,253.0,No,3,Vegan
01/03/2024,PA010,Tokyo,New York,Economy,1710.0,No,2,
14/07/2024,PA008,Perth,New York,First Class,556.0,No,3,Dairy Free
30/07/2024,PA010,Tokyo,New York,Business Class,328.8,No,0,Egg Free
22/05/2024,PA012,Tokyo,Perth,First Class,251.0,No,0,Vegan
27/02/2024,PA004,Perth,London,Business Class,667.2,No,3,Egg Free
07/08/2024,PA009,New York,Tokyo,Economy,3270.0,No,0,Dairy Free
02/08/2024,PA006,Tokyo,London,Business Class,540.0,No,2,Egg Free
05/03/2024,PA005,London,Tokyo,Business Class,709.2,No,0,Vegan
28/02/2024,PA011,Perth,Tokyo,First Class,438.0,No,2,Dairy Free
24/12/2024,PA005,London,Tokyo,Business Class,597.6,No,3,
05/03/2024,PA008,Perth,New York,Premium Economy,1377.5,No,0,Nut Free
27/11/2024,PA006,Tokyo,London,Premium Economy,1250.0,No,2,
17/06/2024,PA009,New York,Tokyo,Economy,2790.0,No,0,Egg Free
06/05/2024,PA007,New York,Perth,Premium Economy,710.0,No,2,
04/11/2024,PA011,Perth,Tokyo,Premium Economy,1520.0,No,2,
17/11/2024,PA007,New York,Perth,Premium Economy,1255.0,No,0,Nut Free
22/12/2024,PA004,Perth,London,Economy,1395.0,No,3,Vegan
19/02/2024,PA005,London,Tokyo,Economy,2600.0,No,0,Dairy Free
01/10/2024,PA012,Tokyo,Perth,First Class,518.0,No,2,Nut Free
08/02/2024,PA010,Tokyo,New York,Economy,1895.0,No,3,Vegan
12/06/2024,PA001,London,New York,Premium Economy,1540.0,No,0,Vegan
25/01/2024,PA010,Tokyo,New York,Economy,1200.0,No,2,Nut Free
17/07/2024,PA004,Perth,London,Economy,1735.0,No,2,Vegetarian
09/12/2024,PA012,Tokyo,Perth,Premium Economy,1515.0,No,0,Egg Free
09/01/2024,PA010,Tokyo,New York,First Class,252.0,No,2,
26/09/2024,PA002,New York,London,Business Class,246.0,No,0,Vegetarian
13/05/2024,PA007,New York,Perth,First Class,205.0,No,3,Vegan
26/02/2024,PA003,London,Perth,Economy,2320.0,No,1,Egg Free
11/06/2024,PA012,Tokyo,Perth,Business Class,678.0,No,1,Vegan
28/10/2024,PA003,London,Perth,Premium Economy,557.5,No,3,Egg Free
06/09/2024,PA002,New York,London,Business Class,320.4,No,3,Egg Free
29/03/2024,PA008,Perth,New York,First Class,240.0,No,2,Vegetarian
27/08/2024,PA010,Tokyo,New York,Business Class,639.6,No,2,Vegetarian
29/09/2024,PA007,New York,Perth,Premium Economy,1480.0,No,1,Dairy Free
02/08/2024,PA001,London,New York,Premium Economy,1077.5,No,1,Dairy Free
03/05/2024,PA008,Perth,New York,Business Class,589.2,No,3,Nut Free
03/11/2024,PA008,Perth,New York,Premium Economy,1205.0,No,0,Vegetarian
18/09/2024,PA006,Tokyo,London,Business Class,570.0,No,2,Egg Free
01/06/2024,PA009,New York,Tokyo,Economy,3270.0,No,3,Vegan
27/01/2024,PA007,New York,Perth,Economy,2300.0,No,3,Nut Free
20/12/2024,PA006,Tokyo,London,Business Class,409.2,No,2,
05/11/2024,PA005,London,Tokyo,Business Class,453.6,No,1,Vegetarian
29/07/2024,PA001,London,New York,Business Class,441.6,No,3,Nut Free
05/12/2024,PA002,New York,London,Business Class,732.0,No,1,
02/11/2024,PA002,New York,London,Economy,2465.0,No,1,Egg Free
22/08/2024,PA007,New York,Perth,First Class,415.0,No,2,Vegetarian
07/10/2024,PA008,Perth,New York,Economy,2235.0,No,1,Nut Free
22/10/2024,PA004,Perth,London,First Class,548.0,No,0,Vegetarian
11/02/2024,PA009,New York,Tokyo,Premium Economy,1412.5,No,3,
29/04/2024,PA006,Tokyo,London,Economy,1450.0,No,1,Vegetarian
03/05/2024,PA010,Tokyo,New York,Business Class,388.8,No,1,Dairy Free
29/09/2024,PA007,New York,Perth,Economy,1580.0,No,3,Vegetarian
26/02/2024,PA007,New York,Perth,First Class,255.0,No,2,
13/10/2024,PA005,London,Tokyo,Business Class,409.2,No,1,Vegan
28/11/2024,PA010,Tokyo,New York,First Class,327.0,No,0,Vegetarian
28/09/2024,PA002,New York,London,Economy,1025.0,No,0,Vegan
21/03/2024,PA002,New York,London,Business Class,799.2,No,1,Vegetarian
16/10/2024,PA012,Tokyo,Perth,Premium Economy,1012.5,No,2,Vegan
05/05/2024,PA007,New York,Perth,Economy,2995.0,No,1,Nut Free
24/12/2024,PA004,Perth,London,Business Class,819.6,No,3,
17/03/2024,PA001,London,New York,Business Class,432.0,No,1,Vegetarian
07/06/2024,PA011,Perth,Tokyo,First Class,668.0,No,2,Nut Free
24/11/2024,PA009,New York,Tokyo,Premium Economy,570.0,No,2,Dairy Free
27/10/2024,PA006,Tokyo,London,Economy,2955.0,No,0,
29/06/2024,PA003,London,Perth,First Class,675.0,No,2,Egg Free
25/03/2024,PA007,New York,Perth,Economy,1930.0,No,2,Nut Free
28/11/2024,PA006,Tokyo,London,Economy,1065.0,No,2,Vegetarian
13/12/2024,PA009,New York,Tokyo,Economy,1760.0,No,3,
26/05/2024,PA010,Tokyo,New York,Economy,1815.0,No,3,Vegetarian
15/07/2024,PA011,Perth,Tokyo,Premium Economy,1147.5,No,1,Vegetarian
18/05/2024,PA009,New York,Tokyo,Premium Economy,1377.5,No,3,Dairy Free
19/09/2024,PA005,London,Tokyo,Economy,2605.0,No,0,Vegan
09/03/2024,PA011,Perth,Tokyo,First Class,224.0,No,2,
04/01/2024,PA007,New York,Perth,Business Class,756.0,No,2,Vegan
26/12/2024,PA011,Perth,Tokyo,First Class,328.0,No,2,Vegetarian
11/12/2024,PA001,London,New York,Premium Economy,997.5,No,2,Nut Free
03/05/2024,PA009,New York,Tokyo,Economy,3160.0,No,1,Dairy Free
06/04/2024,PA008,Perth,New York,Business Class,751.2,No,3,Egg Free
23/11/2024,PA011,Perth,Tokyo,Economy,2440.0,No,3,Nut Free
19/10/2024,PA006,Tokyo,London,First Class,256.0,No,3,Nut Free
15/02/2024,PA004,Perth,London,Economy,1460.0,No,2,Dairy Free
15/01/2024,PA002,New York,London,Economy,1560.0,No,0,Egg Free
05/01/2024,PA004,Perth,London,Business Class,463.2,No,0,Nut Free
06/03/2024,PA003,London,Perth,First Class,629.0,No,0,Vegetarian
08/05/2024,PA005,London,Tokyo,First Class,671.0,No,1,Egg Free
08/03/2024,PA007,New York,Perth,First Class,248.0,No,2,Nut Free
11/12/2024,PA005,London,Tokyo,First Class,237.0,No,0,Dairy Free
06/01/2024,PA006,Tokyo,London,First Class,222.0,No,2,Nut Free
16/04/2024,PA006,Tokyo,London,Business Class,410.4,No,0,Nut Free
27/10/2024,PA003,London,Perth,Premium Economy,1055.0,No,3,Nut Free
23/08/2024,PA003,London,Perth,Premium Economy,1237.5,No,0,Egg Free
16/06/2024,PA005,London,Tokyo,Economy,1445.0,No,3,Vegan
27/07/2024,PA011,Perth,Tokyo,Business Class,687.6,No,1,
26/12/2024,PA012,Tokyo,Perth,First Class,690.0,No,2,Egg Free
13/06/2024,PA004,Perth,London,Premium Economy,1377.5,No,2,Nut Free
05/12/2024,PA001,London,New York,Economy,2335.0,No,3,Vegan
02/04/2024,PA008,Perth,New York,Business Class,466.8,No,3,Vegetarian
13/12/2024,PA007,New York,Perth,Business Class,784.8,No,1,Vegan
20/10/2024,PA001,London,New York,First Class,579.0,No,1,Nut Free
09/10/2024,PA003,London,Perth,Economy,3220.0,No,1,
07/05/2024,PA010,Tokyo,New York,Economy,1610.0,No,2,
04/02/2024,PA012,Tokyo,Perth,Business Class,712.8,No,2,Nut Free
11/06/2024,PA006,Tokyo,London,Business Class,711.6,No,2,Egg Free
16/12/2024,PA005,London,Tokyo,First Class,238.0,No,2,Egg Free
09/08/2024,PA001,London,New York,Premium Economy,657.5,No,0,Vegetarian
25/05/2024,PA004,Perth,London,First Class,212.0,No,1,
13/07/2024,PA002,New York,London,First Class,664.0,No,0,Vegan
31/03/2024,PA004,Perth,London,Economy,1340.0,No,0,Dairy Free
11/11/2024,PA003,London,Perth,Business Class,270.0,No,3,Nut Free
22/01/2024,PA006,Tokyo,London,Business Class,447.6,No,0,Vegetarian
21/04/2024,PA012,Tokyo,Perth,Economy,1375.0,No,1,
12/09/2024,PA002,New York,London,Economy,1925.0,No,1,Dairy Free
31/08/2024,PA007,New York,Perth,Business Class,710.4,No,3,Nut Free
16/11/2024,PA007,New York,Perth,Economy,3425.0,No,1,Nut Free
07/05/2024,PA008,Perth,New York,First Class,644.0,No,1,
25/09/2024,PA006,Tokyo,London,First Class,514.0,No,3,Dairy Free
13/06/2024,PA001,London,New York,Economy,2920.0,No,3,Dairy Free
17/01/2024,PA010,Tokyo,New York,Premium Economy,1255.0,No,1,
26/02/2024,PA006,Tokyo,London,Business Class,696.0,No,2,Vegan
18/12/2024,PA004,Perth,London,Economy,3170.0,No,2,Vegan
25/12/2024,PA006,Tokyo,London,First Class,443.0,No,2,Dairy Free
02/11/2024,PA010,Tokyo,New York,Premium Economy,1695.0,No,2,
22/02/2024,PA005,London,Tokyo,Economy,3360.0,No,2,Egg Free
22/06/2024,PA011,Perth,Tokyo,Business Class,820.8,No,0,Vegetarian
18/03/2024,PA006,Tokyo,London,First Class,651.0,No,2,Vegan
12/05/2024,PA012,Tokyo,Perth,Premium Economy,1290.0,No,3,Vegetarian
23/07/2024,PA004,Perth,London,Business Class,688.8,No,1,Egg Free
16/05/2024,PA007,New York,Perth,Business Class,676.8,No,1,Dairy Free
30/04/2024,PA004,Perth,London,Business Class,240.0,No,1,Dairy Free
20/09/2024,PA012,Tokyo,Perth,Economy,2635.0,No,3,Vegetarian
05/08/2024,PA010,Tokyo,New York,Premium Economy,555.0,No,0,
01/06/2024,PA012,Tokyo,Perth,First Class,647.0,No,2,Vegan
15/04/2024,PA006,Tokyo,London,Business Class,568.8,No,3,Egg Free
11/01/2024,PA002,New York,London,Economy,2705.0,No,2,Nut Free
07/02/2024,PA012,Tokyo,Perth,Premium Economy,750.0,No,1,Nut Free
03/04/2024,PA007,New York,Perth,Premium Economy,997.5,No,0,Vegan
06/03/2024,PA004,Perth,London,Economy,1130.0,No,0,Egg Free
20/01/2024,PA009,New York,Tokyo,First Class,256.0,No,2,Vegetarian
05/09/2024,PA001,London,New York,Economy,1930.0,No,0,Dairy Free
01/07/2024,PA006,Tokyo,London,Business Class,477.6,No,1,
15/04/2024,PA010,Tokyo,New York,Economy,2935.0,No,2,Dairy Free
09/05/2024,PA010,Tokyo,New York,Business Class,246.0,No,1,Egg Free
17/01/2024,PA003,London,Perth,First Class,563.0,No,0,Vegan
27/04/2024,PA012,Tokyo,Perth,Economy,3190.0,No,1,Vegan
11/05/2024,PA012,Tokyo,Perth,Economy,3190.0,No,0,Vegetarian
18/10/2024,PA007,New York,Perth,Business Class,555.6,No,2,Vegan
07/03/2024,PA003,London,Perth,Premium Economy,1330.0,No,0,Egg Free
10/06/2024,PA001,London,New York,Premium Economy,925.0,No,2,Nut Free
12/04/2024,PA010,Tokyo,New York,Business Class,778.8,No,0,Vegan
22/02/2024,PA008,Perth,New York,Economy,2390.0,No,2,Nut Free
02/04/2024,PA002,New York,London,Business Class,525.6,No,1,Vegan
11/03/2024,PA006,Tokyo,London,Business Class,764.4,No,2,
22/03/2024,PA012,Tokyo,Perth,Economy,1030.0,No,1,Vegetarian
11/09/2024,PA011,Perth,Tokyo,Economy,2905.0,No,3,Egg Free
02/05/2024,PA008,Perth,New York,Economy,1255.0,No,3,Vegetarian
29/03/2024,PA003,London,Perth,Premium Economy,1700.0,No,2,Vegetarian
25/06/2024,PA005,London,Tokyo,Premium Economy,1032.5,No,0,Vegan
22/01/2024,PA008,Perth,New York,First Class,230.0,No,2,
23/04/2024,PA006,Tokyo,London,Business Class,483.6,No,1,Vegetarian
25/10/2024,PA005,London,Tokyo,Economy,3125.0,No,1,Vegan
17/11/2024,PA001,London,New York,Economy,2100.0,No,3,Vegan
23/10/2024,PA009,New York,Tokyo,Premium Economy,1500.0,No,3,Egg Free
05/12/2024,PA010,Tokyo,New York,Premium Economy,932.5,No,1,Vegetarian
26/05/2024,PA011,Perth,Tokyo,Premium Economy,1542.5,No,2,Vegan
13/06/2024,PA005,London,Tokyo,Economy,1480.0,No,2,Vegan
28/12/2024,PA012,Tokyo,Perth,First Class,241.0,No,1,Dairy Free
04/06/2024,PA007,New York,Perth,First Class,252.0,No,0,Dairy Free
06/10/2024,PA001,London,New York,Economy,1615.0,No,3,Vegan
05/05/2024,PA008,Perth,New York,First Class,352.0,No,1,
29/12/2024,PA002,New York,London,Business Class,643.2,No,1,Vegetarian
08/07/2024,PA003,London,Perth,Premium Economy,1657.5,No,0,Vegan
03/05/2024,PA002,New York,London,First Class,627.0,No,2,Vegetarian
29/03/2024,PA012,Tokyo,Perth,Premium Economy,1475.0,No,1,
16/12/2024,PA006,Tokyo,London,Business Class,410.4,No,2,Nut Free
03/09/2024,PA006,Tokyo,London,Premium Economy,1352.5,No,0,Dairy Free
17/06/2024,PA010,Tokyo,New York,Premium Economy,1175.0,No,2,Dairy Free
01/09/2024,PA002,New York,London,Premium Economy,1320.0,No,1,Vegan
11/10/2024,PA011,Perth,Tokyo,Business Class,450.0,No,2,
06/02/2024,PA005,London,Tokyo,Business Class,465.6,No,0,
21/06/2024,PA008,Perth,New York,Business Class,511.2,No,1,Vegan
16/08/2024,PA001,London,New York,Business Class,549.6,No,2,Vegetarian
04/09/2024,PA007,New York,Perth,Business Class,595.2,No,3,Vegan
21/06/2024,PA007,New York,Perth,Economy,1955.0,No,2,Vegetarian
12/06/2024,PA002,New York,London,First Class,453.0,No,3,
10/09/2024,PA008,Perth,New York,Economy,2570.0,No,3,Vegetarian
17/04/2024,PA004,Perth,London,First Class,597.0,No,3,
02/03/2024,PA001,London,New York,Premium Economy,1022.5,No,3,Dairy Free
16/07/2024,PA005,London,Tokyo,Economy,3340.0,No,1,Dairy Free
03/10/2024,PA011,Perth,Tokyo,Business Class,776.4,No,3,Nut Free
10/12/2024,PA012,Tokyo,Perth,First Class,314.0,No,2,Vegetarian
12/11/2024,PA008,Perth,New York,Economy,2700.0,No,0,Vegetarian
04/11/2024,PA001,London,New York,Business Class,448.8,No,3,
15/07/2024,PA007,New York,Perth,Business Class,735.6,No,1,Nut Free
11/01/2024,PA001,London,New York,First Class,440.0,No,3,Vegetarian
07/04/2024,PA005,London,Tokyo,Economy,2690.0,No,3,Vegan
15/12/2024,PA005,London,Tokyo,Premium Economy,560.0,No,1,Vegan
23/05/2024,PA006,Tokyo,London,Premium Economy,1677.5,No,2,Vegan
15/09/2024,PA007,New York,Perth,Premium Economy,1112.5,No,1,Egg Free
23/09/2024,PA010,Tokyo,New York,Economy,2350.0,No,1,Vegetarian
15/01/2024,PA005,London,Tokyo,Economy,2660.0,No,2,
30/10/2024,PA011,Perth,Tokyo,Economy,2280.0,No,3,Vegan
04/12/2024,PA003,London,Perth,First Class,333.0,No,1,Egg Free
04/02/2024,PA005,London,Tokyo,Economy,3005.0,No,0,Vegan
01/11/2024,PA001,London,New York,Economy,2780.0,No,3,Egg Free
09/01/2024,PA012,Tokyo,Perth,Economy,2990.0,No,1,Nut Free
12/08/2024,PA003,London,Perth,Premium Economy,920.0,No,0,Dairy Free
25/04/2024,PA004,Perth,London,First Class,238.0,No,1,
14/09/2024,PA007,New York,Perth,Economy,2925.0,No,0,Dairy Free
13/08/2024,PA005,London,Tokyo,Premium Economy,1425.0,No,0,Nut Free
04/07/2024,PA005,London,Tokyo,Economy,2700.0,No,2,Nut Free
22/07/2024,PA002,New York,London,Economy,3455.0,No,2,Egg Free
18/02/2024,PA005,London,Tokyo,Business Class,387.6,No,0,Vegan
20/07/2024,PA011,Perth,Tokyo,Business Class,744.0,No,2,Nut Free
10/07/2024,PA001,London,New York,Economy,1910.0,No,0,Nut Free
02/11/2024,PA012,Tokyo,Perth,First Class,342.0,No,3,Nut Free
30/06/2024,PA007,New York,Perth,Business Class,680.4,No,3,
06/09/2024,PA002,New York,London,Economy,1495.0,No,1,Nut Free
08/08/2024,PA009,New York,Tokyo,Economy,3130.0,No,0,Vegan
03/11/2024,PA007,New York,Perth,Economy,2325.0,No,3,Dairy Free
03/08/2024,PA003,London,Perth,First Class,507.0,No,3,Nut Free
10/09/2024,PA004,Perth,London,Business Class,570.0,No,0,
14/08/2024,PA001,London,New York,First Class,691.0,No,2,
22/07/2024,PA011,Perth,Tokyo,Premium Economy,1682.5,No,2,Vegetarian
03/01/2024,PA003,London,Perth,Business Class,283.2,No,0,Vegetarian
27/12/2024,PA008,Perth,New York,Economy,3315.0,No,2,
31/07/2024,PA003,London,Perth,Economy,1450.0,No,3,Dairy Free
27/12/2024,PA007,New York,Perth,Economy,1670.0,No,3,Nut Free
03/08/2024,PA011,Perth,Tokyo,Premium Economy,795.0,No,2,Egg Free
20/05/2024,PA008,Perth,New York,Premium Economy,1642.5,No,2,Egg Free
04/03/2024,PA005,London,Tokyo,Business Class,459.6,No,3,Dairy Free
13/06/2024,PA008,Perth,New York,Business Class,625.2,No,0,Vegetarian
01/07/2024,PA003,London,Perth,Business Class,490.8,No,1,Vegan
11/03/2024,PA009,New York,Tokyo,Business Class,592.8,No,2,Vegetarian
18/12/2024,PA004,Perth,London,Economy,1855.0,No,0,Dairy Free
30/09/2024,PA012,Tokyo,Perth,Economy,1845.0,No,1,Dairy Free
21/12/2024,PA005,London,Tokyo,First Class,385.0,No,1,Vegan
29/01/2024,PA004,Perth,London,Business Class,700.8,No,3,Vegetarian
15/02/2024,PA012,Tokyo,Perth,Economy,3375.0,No,3,Vegetarian
29/04/2024,PA005,London,Tokyo,Economy,2070.0,No,3,Egg Free
12/02/2024,PA012,Tokyo,Perth,Business Class,304.8,No,1,Nut Free
26/04/2024,PA001,London,New York,Premium Economy,932.5,No,3,Vegetarian
